Date,Time,Product Name,Unit Price,Quantity Sold,Revenue,Store Name,Sales Campaign
2023-11-14,04:00:05,Smartwatch,321.04,9,2889.39,"Osborne, Nelson and Gates Store",
2024-07-27,18:09:14,Laptop,564.35,5,2821.73,Norris-Nelson Store,Summer Sale
2023-05-18,21:14:04,Dress,307.43,5,1537.15,"Mathews, Weeks and Thomas Store",10% off Black Friday
2024-07-31,06:49:41,Dress,484.22,2,968.45,"Wilson, Richardson and Franklin Store",10% off Black Friday
2023-10-14,13:57:06,Smartwatch,595.8,3,1787.41,"Ramirez, Marshall and West Store",
2024-01-06,21:22:31,Smartphone,1226.92,5,6134.58,"Jones, Terrell and Reynolds Store",
2023-04-25,04:49:37,Washing Machine,876.22,2,1752.43,"Hamilton, Barnes and Hale Store",
2023-02-23,21:30:38,Board Game,111.17,5,555.87,"Mathews, Weeks and Thomas Store",
2024-03-24,23:10:51,Headphones,318.6,1,318.6,"Wilson, Phillips and Summers Store",Summer Sale
2024-08-22,17:55:26,Jeans,762.19,2,1524.38,Norris-Nelson Store,
2023-03-03,18:49:48,Washing Machine,765.46,2,1530.92,"Osborne, Nelson and Gates Store",Summer Sale
2024-11-07,23:30:11,Tablet,698.81,7,4891.64,"Mathews, Miller and Webb Store",10% off Black Friday
2023-12-03,14:14:24,Jacket,943.19,3,2829.57,"Jones, Terrell and Reynolds Store",10% off Black Friday
2023-09-22,09:47:00,Action Figure,1101.52,4,4406.08,"Ramirez, Marshall and West Store",10% off Black Friday
2024-02-17,06:57:15,Washing Machine,713.33,5,3566.66,"Jones, Terrell and Reynolds Store",10% off Black Friday
2023-06-18,03:06:14,Fiction,290.74,2,581.49,Norris-Nelson Store,
2023-03-05,07:31:22,Shoes,545.14,1,545.14,"Hamilton, Barnes and Hale Store",10% off Black Friday
2024-12-05,07:34:42,Smartwatch,627.34,8,5018.75,"Hamilton, Barnes and Hale Store",10% off Black Friday
2023-07-03,08:20:37,Refrigerator,213.91,3,641.72,"Wilson, Richardson and Franklin Store",10% off Black Friday
2024-06-04,16:55:36,Microwave,412.0,2,824.01,"Wilson, Richardson and Franklin Store",10% off Black Friday
2024-10-22,12:13:54,Non-Fiction,841.83,3,2525.5,"Wilson, Phillips and Summers Store",10% off Black Friday
2023-10-22,01:42:29,Shoes,1269.73,5,6348.66,"Mathews, Weeks and Thomas Store",10% off Black Friday
2023-03-28,15:36:59,Shoes,734.4,5,3671.99,"Mathews, Miller and Webb Store",
2024-09-29,02:03:28,Board Game,739.17,1,739.17,"Ramirez, Marshall and West Store",10% off Black Friday
2023-02-04,16:16:51,Puzzle,1342.29,3,4026.87,"Jones, Terrell and Reynolds Store",10% off Black Friday
2023-06-06,15:26:31,Board Game,1081.17,3,3243.5,"Wilson, Phillips and Summers Store",10% off Black Friday
2024-12-18,06:19:50,Textbooks,602.59,11,6628.53,Norris-Nelson Store,10% off Black Friday
2024-08-28,06:14:20,Tablet,417.43,3,1252.28,Lewis LLC Store,
2023-07-01,22:49:07,Headphones,604.07,5,3020.34,Norris-Nelson Store,
2024-01-25,19:10:11,Microwave,433.89,2,867.78,Lewis LLC Store,Summer Sale
2023-12-16,18:30:41,Dress,298.37,16,4774.0,"Mathews, Weeks and Thomas Store",10% off Black Friday
2024-06-13,06:38:55,Smartphone,886.58,3,2659.75,"Mathews, Weeks and Thomas Store",Summer Sale
2024-02-28,15:34:06,T-shirt,768.86,4,3075.44,"Osborne, Nelson and Gates Store",
2024-05-02,02:21:03,Vacuum Cleaner,406.75,3,1220.25,"Osborne, Nelson and Gates Store",
2023-12-17,20:05:07,Laptop,543.53,11,5978.85,"Mathews, Weeks and Thomas Store",Summer Sale
2024-02-12,02:13:19,Microwave,255.7,3,767.1,"Wilson, Richardson and Franklin Store",
2023-03-24,01:42:43,Laptop,432.47,5,2162.34,Lewis LLC Store,
2024-05-16,17:24:53,Headphones,550.54,3,1651.63,"Ramirez, Marshall and West Store",10% off Black Friday
2024-05-16,08:13:43,Children's Books,363.34,1,363.34,"Hamilton, Barnes and Hale Store",
2023-12-21,22:26:08,Children's Books,904.08,13,11753.02,"Jones, Terrell and Reynolds Store",Summer Sale
2023-03-17,07:08:39,Children's Books,1095.57,3,3286.7,"Wilson, Phillips and Summers Store",Summer Sale
2025-01-21,21:16:38,Jeans,129.4,5,647.01,Norris-Nelson Store,
2023-03-06,07:31:55,Tablet,324.14,1,324.14,Lewis LLC Store,Summer Sale
2024-04-07,21:43:37,Tablet,493.02,2,986.05,"Ramirez, Marshall and West Store",
2023-06-10,05:49:00,Washing Machine,1046.94,3,3140.83,"Mathews, Weeks and Thomas Store",Summer Sale
2024-05-24,03:39:47,Dress,509.28,1,509.28,Norris-Nelson Store,10% off Black Friday
2023-09-08,16:10:09,Jacket,1076.71,5,5383.57,"Mathews, Miller and Webb Store",Summer Sale
2024-04-20,04:59:01,Textbooks,393.54,4,1574.16,"Ramirez, Marshall and West Store",Summer Sale
2024-05-17,11:47:59,Textbooks,466.55,4,1866.19,"Wilson, Richardson and Franklin Store",10% off Black Friday
2023-05-29,07:45:37,Fiction,171.4,3,514.21,"Mathews, Weeks and Thomas Store",10% off Black Friday
2024-10-17,08:14:20,Fiction,546.77,1,546.77,"Ramirez, Marshall and West Store",10% off Black Friday
2024-08-08,02:01:13,Microwave,255.69,1,255.69,"Mathews, Weeks and Thomas Store",10% off Black Friday
2024-06-19,13:52:18,Non-Fiction,446.86,1,446.86,Lewis LLC Store,Summer Sale
2024-11-26,21:37:50,T-shirt,1113.66,11,12250.28,"Mathews, Weeks and Thomas Store",10% off Black Friday
2023-02-23,00:09:23,Action Figure,1118.82,5,5594.08,"Wilson, Phillips and Summers Store",10% off Black Friday
2024-03-12,10:26:55,Shoes,613.36,5,3066.79,Lewis LLC Store,
2023-06-23,18:16:00,Action Figure,235.43,5,1177.15,"Wilson, Phillips and Summers Store",
2024-05-30,00:57:11,T-shirt,876.35,4,3505.39,"Mathews, Weeks and Thomas Store",
2024-07-24,21:52:51,Dress,445.32,3,1335.96,"Mathews, Weeks and Thomas Store",
2024-09-30,18:47:13,Shoes,517.23,1,517.23,"Mathews, Weeks and Thomas Store",10% off Black Friday
2024-08-29,07:14:02,Dress,181.9,5,909.52,"Jones, Terrell and Reynolds Store",Summer Sale
2024-10-26,05:59:48,Fiction,251.81,2,503.62,"Osborne, Nelson and Gates Store",
2024-07-16,02:47:06,Jeans,304.07,1,304.07,Lewis LLC Store,Summer Sale
2023-07-11,23:51:35,Textbooks,344.16,5,1720.8,"Mathews, Miller and Webb Store",Summer Sale
2025-01-03,12:29:55,Dress,287.39,3,862.16,"Ramirez, Marshall and West Store",Summer Sale
2024-12-23,13:11:29,Dress,368.9,12,4426.83,"Osborne, Nelson and Gates Store",10% off Black Friday
2024-07-30,23:42:36,T-shirt,523.0,2,1046.01,Norris-Nelson Store,Summer Sale
2024-01-07,19:08:40,Headphones,684.4,5,3422.0,"Mathews, Miller and Webb Store",Summer Sale
2023-05-18,00:38:31,Jacket,874.22,2,1748.45,Norris-Nelson Store,10% off Black Friday
2023-06-23,22:16:59,Microwave,272.33,1,272.33,"Mathews, Miller and Webb Store",Summer Sale
2023-03-17,23:42:02,Shoes,1156.07,5,5780.34,Lewis LLC Store,10% off Black Friday
2023-04-02,13:58:04,Laptop,1008.61,1,1008.61,Lewis LLC Store,10% off Black Friday
2024-10-31,00:12:46,Jacket,697.86,4,2791.42,Lewis LLC Store,
2024-10-02,16:24:45,Non-Fiction,987.2,3,2961.61,"Mathews, Weeks and Thomas Store",
2023-03-15,02:53:01,Smartwatch,382.73,3,1148.18,"Jones, Terrell and Reynolds Store",
2023-08-10,16:08:04,T-shirt,1203.87,5,6019.37,Lewis LLC Store,10% off Black Friday
2024-04-09,19:17:37,Vacuum Cleaner,750.62,5,3753.1,"Osborne, Nelson and Gates Store",Summer Sale
2023-03-03,00:09:23,Jacket,459.33,2,918.67,"Osborne, Nelson and Gates Store",Summer Sale
2023-04-25,20:05:51,Children's Books,805.01,1,805.01,"Ramirez, Marshall and West Store",
2023-03-10,07:37:48,Dress,301.32,1,301.32,Lewis LLC Store,10% off Black Friday
2024-09-19,18:22:52,Laptop,711.01,1,711.01,Norris-Nelson Store,Summer Sale
2024-08-01,08:43:34,Jeans,1320.62,2,2641.24,"Osborne, Nelson and Gates Store",
2023-04-14,01:06:05,Vacuum Cleaner,721.23,3,2163.68,"Mathews, Miller and Webb Store",
2023-11-07,12:16:26,Tablet,685.42,12,8225.07,"Ramirez, Marshall and West Store",10% off Black Friday
2024-02-22,01:01:08,Laptop,524.85,2,1049.7,Norris-Nelson Store,Summer Sale
2025-01-01,06:38:16,Shoes,1234.04,3,3702.13,Lewis LLC Store,Summer Sale
2023-10-06,15:07:35,Textbooks,394.87,5,1974.37,Norris-Nelson Store,
2024-01-20,21:59:16,Laptop,584.35,5,2921.77,"Wilson, Richardson and Franklin Store",10% off Black Friday
2024-02-04,23:35:09,Washing Machine,792.86,2,1585.72,Lewis LLC Store,10% off Black Friday
2024-08-21,03:51:58,Headphones,568.65,3,1705.94,"Wilson, Richardson and Franklin Store",Summer Sale
2023-12-12,01:30:21,Washing Machine,729.42,13,9482.5,"Osborne, Nelson and Gates Store",
2024-06-19,16:39:02,Microwave,284.26,1,284.26,"Mathews, Miller and Webb Store",
2024-11-07,14:21:45,Vacuum Cleaner,665.94,8,5327.5,"Ramirez, Marshall and West Store",
2024-03-25,04:30:30,Jacket,1036.81,4,4147.25,Norris-Nelson Store,
2023-02-04,17:21:05,Jeans,326.59,2,653.19,"Wilson, Phillips and Summers Store",10% off Black Friday
2023-11-07,22:40:48,Refrigerator,601.18,11,6612.99,"Jones, Terrell and Reynolds Store",Summer Sale
2023-07-26,16:14:12,Vacuum Cleaner,677.89,4,2711.55,"Ramirez, Marshall and West Store",10% off Black Friday
2024-03-15,10:07:28,Shoes,576.38,1,576.38,Lewis LLC Store,10% off Black Friday
2023-08-01,03:24:41,Board Game,931.78,5,4658.92,Norris-Nelson Store,
2023-06-01,13:26:22,Vacuum Cleaner,770.63,4,3082.52,"Mathews, Weeks and Thomas Store",10% off Black Friday
2024-05-04,08:04:54,T-shirt,597.12,1,597.12,"Jones, Terrell and Reynolds Store",
2024-08-18,18:22:28,Microwave,485.88,1,485.88,"Mathews, Weeks and Thomas Store",Summer Sale
2024-07-29,14:46:44,Fiction,637.59,1,637.59,"Mathews, Weeks and Thomas Store",
2024-07-14,13:38:47,Shoes,1070.89,5,5354.46,Norris-Nelson Store,Summer Sale
2023-10-23,14:35:57,T-shirt,1051.81,3,3155.42,"Jones, Terrell and Reynolds Store",10% off Black Friday
2023-03-03,16:16:14,Board Game,161.88,1,161.88,"Mathews, Miller and Webb Store",
2024-05-06,12:11:54,Tablet,512.47,1,512.47,"Ramirez, Marshall and West Store",10% off Black Friday
2023-07-22,16:16:03,Doll,674.43,4,2697.7,"Wilson, Richardson and Franklin Store",10% off Black Friday
2023-10-05,20:04:41,Headphones,643.56,5,3217.81,"Hamilton, Barnes and Hale Store",
2023-12-21,10:45:41,Smartwatch,490.31,10,4903.1,"Mathews, Weeks and Thomas Store",10% off Black Friday
2023-12-09,22:48:52,Textbooks,475.3,6,2851.8,"Mathews, Miller and Webb Store",10% off Black Friday
2023-06-05,18:13:48,Washing Machine,430.42,4,1721.69,Norris-Nelson Store,
2023-08-27,21:30:23,Doll,588.29,2,1176.58,"Mathews, Miller and Webb Store",Summer Sale
2023-02-07,23:50:50,Fiction,314.84,1,314.84,Lewis LLC Store,10% off Black Friday
2024-05-14,18:44:05,Headphones,227.17,2,454.33,Lewis LLC Store,10% off Black Friday
2024-07-17,05:58:46,Textbooks,210.4,5,1052.0,Lewis LLC Store,
2023-08-27,14:53:31,Fiction,428.3,2,856.6,"Hamilton, Barnes and Hale Store",
2024-10-25,00:31:47,Tablet,377.7,2,755.4,"Ramirez, Marshall and West Store",Summer Sale
2024-11-28,11:30:44,Jacket,572.87,15,8593.07,Lewis LLC Store,Summer Sale
2024-06-24,01:02:30,Children's Books,433.58,2,867.16,"Mathews, Miller and Webb Store",Summer Sale
2023-07-07,09:59:22,Non-Fiction,708.58,3,2125.73,"Jones, Terrell and Reynolds Store",
2024-08-13,13:14:19,Tablet,325.51,4,1302.03,"Mathews, Weeks and Thomas Store",Summer Sale
2024-10-20,01:24:40,Non-Fiction,577.99,3,1733.98,Norris-Nelson Store,10% off Black Friday
2024-09-20,04:57:40,Children's Books,1364.11,3,4092.34,"Mathews, Weeks and Thomas Store",
2024-09-26,02:15:46,Washing Machine,783.83,4,3135.32,"Wilson, Richardson and Franklin Store",Summer Sale
2023-10-26,07:44:40,Microwave,177.26,3,531.79,Lewis LLC Store,Summer Sale
2023-02-12,01:02:50,Shoes,991.78,3,2975.33,"Mathews, Miller and Webb Store",10% off Black Friday
2023-06-27,06:34:44,Smartwatch,636.4,4,2545.62,"Mathews, Miller and Webb Store",Summer Sale
2025-01-23,06:58:31,Puzzle,1177.68,3,3533.04,"Hamilton, Barnes and Hale Store",
2023-06-08,18:50:03,Non-Fiction,806.9,2,1613.8,"Ramirez, Marshall and West Store",
2025-01-22,23:52:07,T-shirt,698.94,2,1397.89,Norris-Nelson Store,10% off Black Friday
2024-04-04,11:30:05,Headphones,658.01,3,1974.03,"Mathews, Weeks and Thomas Store",Summer Sale
2023-07-10,05:17:57,Board Game,302.77,2,605.54,"Mathews, Miller and Webb Store",
2023-12-30,01:51:02,Jacket,787.09,4,3148.35,"Hamilton, Barnes and Hale Store",
2024-06-10,06:00:41,Jacket,802.47,3,2407.42,Norris-Nelson Store,Summer Sale
2023-08-22,15:45:04,Dress,395.83,4,1583.33,"Ramirez, Marshall and West Store",
2023-07-08,00:16:04,Board Game,910.56,3,2731.67,"Mathews, Weeks and Thomas Store",Summer Sale
2024-06-09,19:48:28,Action Figure,1148.58,2,2297.17,"Hamilton, Barnes and Hale Store",10% off Black Friday
2024-02-07,01:22:17,Board Game,121.15,4,484.61,"Mathews, Weeks and Thomas Store",Summer Sale
2023-12-12,01:51:41,Children's Books,739.15,7,5174.05,"Mathews, Miller and Webb Store",
2024-11-24,00:11:35,Action Figure,639.08,11,7029.87,"Jones, Terrell and Reynolds Store",
2024-03-06,05:19:45,Non-Fiction,756.0,1,756.0,"Osborne, Nelson and Gates Store",10% off Black Friday
2023-09-16,08:59:53,Washing Machine,802.06,1,802.06,"Mathews, Weeks and Thomas Store",
2024-07-14,06:36:55,Refrigerator,171.03,4,684.1,Lewis LLC Store,
2023-06-27,11:03:17,Tablet,881.16,3,2643.47,Lewis LLC Store,10% off Black Friday
2024-06-18,13:31:24,Dress,334.69,2,669.39,"Wilson, Phillips and Summers Store",Summer Sale
2023-09-24,09:00:59,Children's Books,120.76,5,603.8,"Ramirez, Marshall and West Store",
2024-06-13,04:19:36,Jeans,385.46,1,385.46,"Ramirez, Marshall and West Store",
2024-11-18,22:28:17,Smartwatch,521.16,13,6775.06,"Wilson, Phillips and Summers Store",10% off Black Friday
2023-11-16,22:50:50,Puzzle,1298.95,6,7793.71,Lewis LLC Store,10% off Black Friday
2023-06-12,02:51:43,Headphones,597.5,1,597.5,"Mathews, Miller and Webb Store",10% off Black Friday
2023-12-11,01:22:43,Vacuum Cleaner,658.22,14,9215.14,"Mathews, Miller and Webb Store",
2023-03-26,12:01:35,Smartphone,1180.43,2,2360.85,"Hamilton, Barnes and Hale Store",
2023-10-04,22:33:04,Doll,618.74,2,1237.48,"Mathews, Miller and Webb Store",10% off Black Friday
2024-05-22,15:36:56,Jeans,307.92,2,615.84,"Wilson, Richardson and Franklin Store",10% off Black Friday
2024-03-18,23:24:40,Washing Machine,651.49,2,1302.99,Norris-Nelson Store,Summer Sale
2023-04-25,05:03:58,Washing Machine,972.05,3,2916.16,"Wilson, Phillips and Summers Store",Summer Sale
2025-01-13,15:18:56,Smartphone,774.21,2,1548.42,"Ramirez, Marshall and West Store",Summer Sale
2023-11-02,19:04:26,Children's Books,833.71,11,9170.83,"Mathews, Miller and Webb Store",
2024-11-28,09:21:56,Laptop,490.47,1,490.47,"Osborne, Nelson and Gates Store",Summer Sale
2023-03-28,17:26:13,Doll,881.89,4,3527.55,Lewis LLC Store,10% off Black Friday
2023-06-09,09:02:38,Microwave,191.56,5,957.8,"Hamilton, Barnes and Hale Store",
2024-02-10,09:40:31,Laptop,755.6,3,2266.79,"Mathews, Weeks and Thomas Store",Summer Sale
2023-09-24,15:48:57,Children's Books,1077.45,2,2154.89,"Osborne, Nelson and Gates Store",
2023-02-17,10:33:56,Vacuum Cleaner,682.46,2,1364.93,"Mathews, Miller and Webb Store",
2023-03-03,19:29:33,Shoes,531.56,2,1063.12,"Osborne, Nelson and Gates Store",
2024-11-01,21:01:19,Jacket,919.56,7,6436.9,"Wilson, Richardson and Franklin Store",10% off Black Friday
2024-06-29,04:26:38,Non-Fiction,452.16,4,1808.63,Lewis LLC Store,Summer Sale
2025-01-20,10:32:43,Puzzle,585.7,4,2342.8,"Wilson, Phillips and Summers Store",Summer Sale
2023-12-28,20:44:22,Jacket,891.16,5,4455.78,Norris-Nelson Store,Summer Sale
2023-07-09,06:57:18,Doll,801.87,5,4009.35,Norris-Nelson Store,
2024-03-22,02:43:31,Jacket,905.16,2,1810.33,"Jones, Terrell and Reynolds Store",
2023-03-09,12:59:05,Puzzle,1304.59,1,1304.59,"Osborne, Nelson and Gates Store",10% off Black Friday
2023-02-24,01:26:59,Board Game,1048.25,1,1048.25,"Mathews, Weeks and Thomas Store",
2024-12-07,18:04:33,Doll,892.4,6,5354.41,"Mathews, Miller and Webb Store",Summer Sale
2024-07-29,12:22:44,Smartphone,1234.69,2,2469.37,"Mathews, Miller and Webb Store",Summer Sale
2023-11-27,11:21:46,T-shirt,754.19,8,6033.49,"Jones, Terrell and Reynolds Store",10% off Black Friday
2024-11-03,05:05:30,Headphones,485.95,12,5831.35,"Wilson, Richardson and Franklin Store",Summer Sale
2023-12-04,17:25:36,Headphones,299.93,9,2699.33,"Osborne, Nelson and Gates Store",
2023-06-05,04:28:43,Dress,413.83,5,2069.14,"Mathews, Miller and Webb Store",
2023-03-27,01:35:29,Jacket,861.18,5,4305.9,"Ramirez, Marshall and West Store",10% off Black Friday
2024-11-22,20:57:29,Non-Fiction,978.4,6,5870.4,"Osborne, Nelson and Gates Store",10% off Black Friday
2023-08-29,21:09:17,Fiction,549.2,1,549.2,"Jones, Terrell and Reynolds Store",Summer Sale
2024-09-29,07:29:45,Microwave,172.82,3,518.45,"Mathews, Miller and Webb Store",10% off Black Friday
2023-04-15,02:59:40,Shoes,526.86,1,526.86,"Wilson, Phillips and Summers Store",Summer Sale
2024-05-17,11:46:20,T-shirt,989.47,5,4947.36,Norris-Nelson Store,
2023-06-26,22:11:57,Board Game,632.61,5,3163.07,Norris-Nelson Store,10% off Black Friday
2024-07-14,22:19:11,Shoes,913.0,3,2738.99,"Jones, Terrell and Reynolds Store",
2023-08-27,18:58:03,Dress,165.51,5,827.55,Lewis LLC Store,10% off Black Friday
2024-03-26,13:30:44,Tablet,377.57,4,1510.3,"Ramirez, Marshall and West Store",10% off Black Friday
2024-10-09,11:25:26,Doll,790.53,2,1581.06,"Jones, Terrell and Reynolds Store",Summer Sale
2024-10-12,04:10:16,Smartphone,726.79,3,2180.37,"Mathews, Weeks and Thomas Store",
2024-07-17,19:19:02,Jacket,1106.41,1,1106.41,"Ramirez, Marshall and West Store",
2023-06-24,08:31:05,Jacket,1010.99,4,4043.96,"Hamilton, Barnes and Hale Store",10% off Black Friday
2024-09-20,00:34:32,Refrigerator,283.87,3,851.62,"Ramirez, Marshall and West Store",10% off Black Friday
2024-05-12,04:01:17,Refrigerator,285.12,4,1140.46,Lewis LLC Store,
2023-09-17,10:06:43,Action Figure,770.03,4,3080.1,"Hamilton, Barnes and Hale Store",10% off Black Friday
2025-01-17,14:05:23,Non-Fiction,897.1,3,2691.31,"Ramirez, Marshall and West Store",
2023-07-05,13:13:26,Jacket,955.54,2,1911.08,"Mathews, Weeks and Thomas Store",
2024-10-10,17:49:29,Microwave,211.75,3,635.24,Lewis LLC Store,
2023-05-22,04:21:53,Action Figure,988.4,4,3953.6,"Wilson, Phillips and Summers Store",10% off Black Friday
2024-06-18,16:06:13,Action Figure,524.25,3,1572.76,Lewis LLC Store,Summer Sale
2023-11-14,09:36:47,Laptop,826.38,12,9916.58,"Osborne, Nelson and Gates Store",
2023-10-10,07:54:27,Board Game,724.32,3,2172.96,"Osborne, Nelson and Gates Store",Summer Sale
2023-12-26,05:22:33,Jeans,1212.98,19,23046.69,"Wilson, Phillips and Summers Store",Summer Sale
2024-07-19,08:44:06,Refrigerator,499.4,1,499.4,"Mathews, Weeks and Thomas Store",Summer Sale
2024-07-02,19:42:44,Action Figure,1048.38,4,4193.53,Lewis LLC Store,Summer Sale
2024-08-01,17:05:15,Refrigerator,80.7,3,242.09,"Jones, Terrell and Reynolds Store",Summer Sale
2023-10-07,23:44:47,Vacuum Cleaner,763.02,3,2289.05,Lewis LLC Store,10% off Black Friday
2024-06-16,04:37:18,Microwave,367.75,4,1471.0,"Mathews, Miller and Webb Store",Summer Sale
2023-05-11,10:30:38,Children's Books,405.79,4,1623.17,Lewis LLC Store,Summer Sale
2025-01-01,19:02:32,Jeans,772.7,5,3863.49,"Jones, Terrell and Reynolds Store",Summer Sale
2024-11-09,05:41:04,Microwave,459.67,19,8733.67,"Wilson, Richardson and Franklin Store",10% off Black Friday
2023-06-22,14:25:16,Jacket,595.44,1,595.44,"Mathews, Weeks and Thomas Store",
2024-08-17,17:31:41,Jeans,135.26,4,541.04,Norris-Nelson Store,
2024-02-06,21:54:48,Doll,604.39,5,3021.93,"Wilson, Phillips and Summers Store",Summer Sale
2023-07-04,22:40:28,Laptop,628.54,2,1257.08,"Hamilton, Barnes and Hale Store",Summer Sale
2023-11-13,22:47:44,Textbooks,249.23,10,2492.31,"Wilson, Phillips and Summers Store",10% off Black Friday
2023-09-22,03:44:52,Dress,406.59,5,2032.93,"Ramirez, Marshall and West Store",
2024-01-02,04:17:15,Non-Fiction,552.7,2,1105.41,Norris-Nelson Store,
2023-06-07,13:37:44,Laptop,488.1,2,976.2,Lewis LLC Store,10% off Black Friday
2023-07-23,05:40:16,Textbooks,153.69,1,153.69,"Ramirez, Marshall and West Store",
2024-05-10,01:13:45,Dress,350.94,3,1052.82,"Osborne, Nelson and Gates Store",
2023-11-02,15:08:54,Tablet,763.7,4,3054.81,"Hamilton, Barnes and Hale Store",
2024-02-23,11:25:40,Tablet,798.93,2,1597.85,"Mathews, Weeks and Thomas Store",
2023-06-11,15:25:02,Smartphone,604.68,1,604.68,"Jones, Terrell and Reynolds Store",Summer Sale
2023-02-03,20:21:53,T-shirt,620.22,5,3101.09,"Wilson, Phillips and Summers Store",10% off Black Friday
2023-04-23,15:24:45,Board Game,768.9,2,1537.79,"Wilson, Phillips and Summers Store",
2024-08-29,08:43:35,Vacuum Cleaner,481.54,2,963.08,"Jones, Terrell and Reynolds Store",
2024-12-20,19:13:44,Vacuum Cleaner,754.59,14,10564.28,"Wilson, Phillips and Summers Store",
