date,time,product_name,unit_price,quantity,revenue,store_name,sales_campaign
2023-12-17,16:21,Cookware Set,156.52,9,1408.68,Shanghai Store,
2023-02-13,09:01,Smartphone,796.18,2,1592.36,London Store,
2023-08-21,18:47,Laptop,877.15,9,7894.35,Houston Store,
2023-01-04,14:24,Laptop,998.37,1,998.37,Chicago Store,
2023-10-30,16:10,Perfume,101.54,10,1015.4,Houston Store,
2023-10-03,19:07,Blender,90.17,8,721.36,Chicago Store,
2023-08-30,13:30,Winter Jacket,80.76,5,403.8,Chicago Store,
2023-10-13,14:34,Jeans,59.99,5,299.95,Houston Store,
2023-08-06,14:49,Snack Box,8.38,8,67.04,Phoenix Store,
2023-09-06,09:38,Board Game,29.39,2,58.78,Melbourne Store,
2023-05-08,15:31,LEGO Set,86.66,1,86.66,Chicago Store,
2023-06-20,15:23,Skincare Set,43.06,1,43.06,Shanghai Store,
2023-09-26,18:50,Headphones,174.33,10,1743.3,New York Store,
2023-02-05,17:34,Skincare Set,31.83,2,63.66,New York Store,
2023-03-20,08:46,Organic Coffee,11.71,5,58.55,Chicago Store,
2023-07-03,12:12,Snack Box,7.73,8,61.84,Guangzhou Store,
2023-10-21,12:58,Jeans,68.3,2,136.6,Edinburgh Store,
2023-12-30,11:40,Headphones,214.85,4,859.4,Beijing Store,
2023-09-08,12:45,Laptop,1026.49,6,6158.94,Sydney Store,Back to School
2023-08-03,08:42,Board Game,37.49,1,37.49,New York Store,
2023-03-03,18:26,Board Game,31.47,4,125.88,Guangzhou Store,
2023-04-14,17:09,Smartphone,758.09,7,5306.63,Chicago Store,
2023-03-29,15:33,Jeans,75.85,3,227.55,Guangzhou Store,
2023-04-20,15:32,Headphones,151.09,8,1208.72,Delhi Store,
2023-09-17,19:20,Perfume,118.64,10,1186.4,Hamburg Store,
2023-12-05,17:44,Smartphone,872.52,7,6107.64,Beijing Store,
2023-12-21,11:24,Snack Box,7.07,3,21.21,New York Store,
2023-01-12,17:10,Skincare Set,39.57,3,118.71,Cape Town Store,
2023-07-10,10:05,Smartphone,869.74,6,5218.44,Guangzhou Store,
2023-07-16,12:46,Board Game,45.66,1,45.66,Guangzhou Store,
2023-08-21,19:34,LEGO Set,82.18,10,821.8,Shanghai Store,
2023-09-11,19:28,Jeans,61.17,4,244.68,Guangzhou Store,
2023-04-06,14:23,Skincare Set,54.47,9,490.23,Hamburg Store,
2023-02-16,12:51,Winter Jacket,111.46,3,334.38,Los Angeles Store,
2023-08-04,16:46,Laptop,918.0,9,8262.0,Guangzhou Store,
2023-02-18,13:28,Running Shoes,67.97,2,135.94,Tokyo Store,
2023-05-18,08:06,Yoga Mat,31.08,2,62.16,Phoenix Store,
2023-02-03,18:09,Organic Coffee,8.33,6,49.98,Shanghai Store,
2023-03-29,12:16,Snack Box,6.87,2,13.74,New York Store,
2023-03-24,16:33,Board Game,37.19,1,37.19,Shanghai Store,
2023-10-05,09:46,Winter Jacket,100.39,6,602.34,Munich Store,
2023-07-08,11:30,Snack Box,5.63,2,11.26,London Store,
2023-09-07,14:24,Snack Box,5.35,9,48.15,Munich Store,
2023-10-26,12:11,Blender,44.22,10,442.2,Phoenix Store,
2023-03-21,13:04,Yoga Mat,22.74,7,159.18,Los Angeles Store,
2023-02-10,20:22,Perfume,96.62,3,289.86,Houston Store,
2023-08-13,15:22,Running Shoes,82.62,1,82.62,Berlin Store,
2023-05-29,12:33,Organic Coffee,12.44,4,49.76,London Store,
2023-12-17,13:08,LEGO Set,39.73,2,79.46,Guangzhou Store,
2023-07-21,12:11,Jeans,46.64,8,373.12,Beijing Store,
2023-04-10,11:05,Cookware Set,213.62,5,1068.1,Houston Store,
2023-05-25,19:37,Cookbook,24.86,7,174.02,Tokyo Store,
2023-04-11,17:18,Headphones,164.21,4,656.84,Guangzhou Store,
2023-09-06,17:07,Skincare Set,38.0,9,342.0,Delhi Store,
2023-05-09,13:21,Organic Coffee,14.67,6,88.02,Beijing Store,
2023-03-28,17:34,Winter Jacket,106.95,9,962.55,New York Store,
2023-12-25,10:34,LEGO Set,38.9,5,194.5,Guangzhou Store,
2023-04-22,10:16,Board Game,25.48,3,76.44,New York Store,
2023-06-04,20:30,T-Shirt,19.28,5,96.4,Sydney Store,
2023-07-13,15:53,Laptop,1207.53,2,2415.06,Guangzhou Store,
2023-08-18,15:00,Board Game,41.69,9,375.21,Chicago Store,
2023-10-09,19:24,Skincare Set,47.27,9,425.43,Guangzhou Store,
2023-06-17,19:13,Smartphone,703.23,8,5625.84,Osaka Store,
2023-03-31,11:03,Snack Box,6.26,9,56.34,Phoenix Store,
2023-10-20,12:47,Skincare Set,44.73,9,402.57,New York Store,
2023-11-18,18:21,Smartphone,721.06,4,2884.24,London Store,
2023-06-03,16:35,Jeans,46.63,8,373.04,Shanghai Store,
2023-01-14,12:28,Cookbook,27.23,3,81.69,Tokyo Store,
2023-02-11,09:52,Organic Coffee,11.77,2,23.54,Tokyo Store,
2023-01-19,10:16,Running Shoes,93.81,3,281.43,Guangzhou Store,
2023-02-13,19:18,Cookware Set,210.82,1,210.82,Houston Store,
2023-02-07,12:37,Snack Box,5.25,10,52.5,Los Angeles Store,
2023-12-17,11:50,Headphones,174.82,8,1398.56,Los Angeles Store,
2023-08-06,20:58,Jeans,53.19,6,319.14,Tokyo Store,
2023-10-03,11:58,Smartphone,830.22,6,4981.32,Guangzhou Store,
2023-01-19,09:39,LEGO Set,82.85,4,331.4,Guangzhou Store,
2023-02-19,11:32,T-Shirt,16.13,7,112.91,Sydney Store,
2023-08-29,17:36,Skincare Set,53.69,7,375.83,Shanghai Store,
2023-06-24,12:24,Snack Box,7.63,7,53.41,New York Store,
2023-01-10,08:09,T-Shirt,26.62,1,26.62,Cape Town Store,
2023-07-25,20:41,LEGO Set,92.71,8,741.68,Chicago Store,
2023-07-25,11:35,Headphones,143.99,2,287.98,New York Store,
2023-05-06,16:36,Jeans,71.76,8,574.08,Sao Paulo Store,
2023-06-02,15:55,Winter Jacket,122.91,10,1229.1,Houston Store,
2023-06-02,13:35,Board Game,29.98,8,239.84,Mumbai Store,
2023-07-02,16:20,Organic Coffee,14.1,6,84.6,Tokyo Store,
2023-10-31,17:43,Organic Coffee,14.9,1,14.9,Shanghai Store,
2023-10-30,10:22,Yoga Mat,21.72,2,43.44,Shanghai Store,
2023-10-25,08:44,Running Shoes,71.01,8,568.08,Sydney Store,
2023-12-09,19:13,Headphones,67.31,1,67.31,New York Store,
2023-10-15,20:46,Skincare Set,59.88,4,239.52,Beijing Store,
2023-05-17,10:31,Organic Coffee,12.15,5,60.75,Shanghai Store,
2023-12-08,12:23,Snack Box,5.64,1,5.64,Edinburgh Store,
2023-06-27,15:10,T-Shirt,22.62,2,45.24,Mumbai Store,
2023-09-03,13:32,Jeans,42.38,2,84.76,Beijing Store,
2023-05-29,16:25,Bestseller Novel,13.45,8,107.6,Houston Store,
2023-12-05,12:58,Winter Jacket,144.69,6,868.14,New York Store,
2023-08-26,10:01,Jeans,72.91,3,218.73,Munich Store,
2023-02-25,17:26,Organic Coffee,9.24,5,46.2,Shanghai Store,
2023-09-08,15:47,Jeans,56.02,9,504.18,Chicago Store,
2023-08-15,18:43,Jeans,70.64,5,353.2,Chicago Store,
2023-07-08,08:56,Blender,43.18,7,302.26,Phoenix Store,
2023-03-23,13:34,Smartphone,521.96,10,5219.6,Beijing Store,
2023-08-05,15:45,Bestseller Novel,12.96,2,25.92,Beijing Store,
2023-04-02,13:08,Laptop,1988.77,8,15910.16,Berlin Store,
2023-09-13,19:17,Laptop,1858.84,1,1858.84,Delhi Store,
2023-11-05,13:07,Headphones,214.53,1,214.53,Shanghai Store,
2023-10-18,13:56,Blender,77.8,4,311.2,New York Store,
2023-10-04,18:06,Jeans,69.25,2,138.5,Sydney Store,
2023-11-05,20:21,Laptop,1929.49,5,9647.45,London Store,
2023-10-20,16:52,Snack Box,6.55,3,19.65,Shanghai Store,
2023-01-09,18:00,Winter Jacket,146.04,1,146.04,Phoenix Store,
2023-09-22,18:49,Jeans,63.87,7,447.09,Los Angeles Store,
2023-11-08,08:08,Cookbook,24.14,3,72.42,Osaka Store,
2023-12-06,11:03,Perfume,101.85,7,712.95,Phoenix Store,
2023-12-24,12:29,Skincare Set,56.4,10,564.0,Houston Store,
2023-02-20,20:49,Skincare Set,36.74,8,293.92,Berlin Store,
2023-09-10,20:23,Board Game,46.94,5,234.7,Los Angeles Store,
2023-10-06,10:35,Jeans,74.94,9,674.46,Manchester Store,
2023-01-16,17:38,Board Game,24.38,1,24.38,Sydney Store,
2023-02-03,13:18,Blender,57.02,3,171.06,Shanghai Store,
2023-04-18,16:53,Snack Box,5.19,7,36.33,Guangzhou Store,
2023-01-30,18:55,Snack Box,5.92,4,23.68,Mumbai Store,
2023-02-11,18:07,Board Game,28.56,5,142.8,Houston Store,
2023-11-04,08:25,Cookbook,18.53,1,18.53,Los Angeles Store,
2023-08-16,19:02,T-Shirt,10.88,1,10.88,Beijing Store,
2023-11-23,10:05,Bestseller Novel,16.71,5,83.55,Tokyo Store,
2023-12-10,17:45,LEGO Set,33.1,9,297.9,Los Angeles Store,
2023-07-19,15:23,Jeans,42.03,6,252.18,Beijing Store,
2023-07-23,13:41,Cookbook,16.52,8,132.16,Phoenix Store,
2023-03-13,17:29,Skincare Set,69.63,3,208.89,Delhi Store,
2023-07-21,18:42,Organic Coffee,12.98,9,116.82,Chicago Store,
2023-07-01,15:00,Winter Jacket,82.54,5,412.7,Phoenix Store,
2023-05-17,16:36,Bestseller Novel,10.63,10,106.3,New York Store,
2023-03-22,12:31,Organic Coffee,11.89,3,35.67,Phoenix Store,
2023-10-19,12:21,LEGO Set,90.73,8,725.84,Shanghai Store,
2023-01-24,17:52,Jeans,73.89,8,591.12,Shanghai Store,
2023-10-27,09:55,Smartphone,935.34,8,7482.72,Phoenix Store,
2023-02-04,14:30,Bestseller Novel,19.71,1,19.71,Chicago Store,
2023-10-03,11:13,Yoga Mat,32.08,6,192.48,Shanghai Store,
2023-12-28,13:20,Board Game,31.2,4,124.8,Guangzhou Store,
2023-09-24,15:55,Bestseller Novel,16.88,6,101.28,Osaka Store,
2023-02-27,15:56,Smartphone,689.42,5,3447.1,Osaka Store,
2023-03-11,12:48,Jeans,71.11,6,426.66,New York Store,
2023-05-23,14:40,Board Game,32.83,5,164.15,Mumbai Store,
2023-12-29,09:22,T-Shirt,17.91,9,161.19,Hamburg Store,Holiday Special
2023-05-30,20:14,Running Shoes,72.81,5,364.05,Beijing Store,
2023-10-18,17:31,Smartphone,559.31,9,5033.79,Munich Store,
2023-01-16,09:02,Board Game,42.83,8,342.64,Rio de Janeiro Store,
2023-11-12,08:09,Snack Box,8.99,7,62.93,Los Angeles Store,
2023-11-13,20:25,Yoga Mat,25.63,1,25.63,Phoenix Store,
2023-12-24,18:56,Winter Jacket,125.66,3,376.98,Los Angeles Store,
2023-05-17,16:56,LEGO Set,40.33,9,362.97,New York Store,
2023-05-27,13:47,Smartphone,557.65,8,4461.2,Tokyo Store,
2023-09-25,12:06,Organic Coffee,9.65,4,38.6,Beijing Store,
2023-03-24,19:54,Organic Coffee,11.61,10,116.1,Edinburgh Store,
2023-01-29,09:44,Organic Coffee,8.19,2,16.38,Chicago Store,
2023-12-31,11:40,Headphones,184.45,2,368.9,Shanghai Store,
2023-08-05,09:50,LEGO Set,97.26,2,194.52,Shanghai Store,
2023-12-30,18:25,Cookware Set,192.3,5,961.5,Phoenix Store,
2023-10-11,16:28,T-Shirt,20.45,2,40.9,Guangzhou Store,
2023-11-19,08:54,Organic Coffee,10.6,6,63.6,Houston Store,
2023-09-14,09:19,Organic Coffee,13.86,7,97.02,Chicago Store,
2023-02-15,08:23,Skincare Set,69.03,4,276.12,Shanghai Store,
2023-06-23,18:20,T-Shirt,13.26,6,79.56,Guangzhou Store,
2023-10-07,13:19,Organic Coffee,13.48,6,80.88,Chicago Store,
2023-03-17,17:54,Cookware Set,299.43,6,1796.58,Beijing Store,
2023-03-06,13:35,Blender,106.61,9,959.49,Sydney Store,
2023-09-15,17:12,Laptop,1032.25,8,8258.0,Manchester Store,
2023-10-29,18:54,Laptop,1071.44,10,10714.4,Los Angeles Store,
2023-08-21,11:44,LEGO Set,93.68,2,187.36,Hamburg Store,
2023-09-27,08:20,Organic Coffee,10.3,10,103.0,Shanghai Store,
2023-02-02,10:32,LEGO Set,81.1,7,567.7,Houston Store,
2023-10-15,12:19,Snack Box,8.71,3,26.13,Phoenix Store,
2023-01-25,08:32,Snack Box,6.69,1,6.69,Mumbai Store,
2023-08-30,09:21,Snack Box,8.99,9,80.91,Chicago Store,
2023-09-03,08:57,Bestseller Novel,14.3,10,143.0,Shanghai Store,
2023-04-16,10:17,Bestseller Novel,14.94,6,89.64,Rio de Janeiro Store,
2023-08-24,12:03,Snack Box,7.42,7,51.94,Shanghai Store,
2023-04-02,16:50,Running Shoes,70.11,10,701.1,New York Store,
2023-01-25,14:42,Cookbook,31.12,3,93.36,Tokyo Store,
2023-08-24,14:47,Running Shoes,73.7,1,73.7,Phoenix Store,Back to School
2023-11-06,12:42,Cookbook,29.5,3,88.5,Chicago Store,
2023-06-29,11:42,Snack Box,8.14,3,24.42,Phoenix Store,
2023-07-26,17:59,Jeans,49.19,10,491.9,Los Angeles Store,
2023-03-29,10:15,Laptop,1393.92,2,2787.84,Tokyo Store,
2023-10-16,18:37,Yoga Mat,22.58,2,45.16,London Store,
2023-08-28,17:55,Snack Box,9.67,3,29.01,Mumbai Store,
2023-10-17,10:00,Snack Box,5.56,7,38.92,London Store,
2023-12-04,09:56,Bestseller Novel,24.21,4,96.84,Beijing Store,
2023-10-31,10:35,Snack Box,6.59,7,46.13,Beijing Store,
2023-10-29,16:57,Board Game,34.53,5,172.65,Guangzhou Store,
2023-01-01,20:46,Yoga Mat,15.17,1,15.17,Houston Store,
2023-10-30,16:28,Organic Coffee,9.72,6,58.32,Guangzhou Store,
2023-12-06,13:44,T-Shirt,27.12,1,27.12,Tokyo Store,
2023-09-23,13:57,LEGO Set,40.43,7,283.01,Houston Store,
2023-03-15,17:59,Skincare Set,55.77,6,334.62,Beijing Store,
2023-10-13,13:35,Running Shoes,83.43,2,166.86,Chicago Store,
2023-02-23,14:39,LEGO Set,62.03,6,372.18,Edinburgh Store,
2023-05-30,20:05,Perfume,64.34,9,579.06,New York Store,
2023-08-06,18:04,Smartphone,574.57,5,2872.85,Los Angeles Store,
2023-11-20,19:52,Blender,80.74,1,80.74,Houston Store,
2023-11-08,17:57,LEGO Set,34.65,8,277.2,Beijing Store,
2023-05-15,10:31,T-Shirt,13.86,3,41.58,Shanghai Store,
2023-06-29,10:01,Organic Coffee,10.51,6,63.06,Mumbai Store,
2023-10-31,09:18,Board Game,35.04,3,105.12,New York Store,
2023-01-05,08:49,LEGO Set,68.65,10,686.5,Delhi Store,
2023-10-07,12:16,Laptop,1126.2,1,1126.2,Hamburg Store,
2023-11-06,18:28,Jeans,54.95,1,54.95,New York Store,
2023-04-11,11:19,Laptop,847.59,6,5085.54,Berlin Store,
2023-06-02,11:20,Yoga Mat,28.38,10,283.8,London Store,
2023-11-21,08:01,Blender,99.36,1,99.36,Beijing Store,
2023-01-17,12:49,Snack Box,7.09,1,7.09,Tokyo Store,
2023-03-14,11:00,Smartphone,644.72,1,644.72,Guangzhou Store,
2023-02-13,11:15,Organic Coffee,14.19,2,28.38,New York Store,
2023-12-09,20:40,Organic Coffee,8.9,7,62.3,Guangzhou Store,
2023-10-31,16:50,Board Game,29.81,9,268.29,London Store,
2023-04-09,18:33,Skincare Set,30.21,9,271.89,Rio de Janeiro Store,
2023-03-08,20:55,Headphones,276.86,3,830.58,Los Angeles Store,
2023-11-17,18:58,Laptop,1709.92,7,11969.44,Osaka Store,
2023-10-16,17:11,Yoga Mat,39.18,5,195.9,Houston Store,
2023-11-19,15:48,Jeans,40.62,9,365.58,Los Angeles Store,
2023-05-30,09:35,LEGO Set,63.68,5,318.4,Shanghai Store,
2023-06-19,12:23,Cookbook,22.05,9,198.45,Chicago Store,
2023-08-17,16:31,Perfume,135.18,2,270.36,Chicago Store,
2023-09-07,14:13,T-Shirt,11.61,7,81.27,Chicago Store,
2023-05-04,18:06,Skincare Set,57.68,7,403.76,New York Store,
2023-05-13,20:24,Board Game,36.91,3,110.73,Guangzhou Store,
2023-01-11,10:17,Skincare Set,74.33,10,743.3,Guangzhou Store,
2023-01-31,16:07,Winter Jacket,115.93,8,927.44,Mumbai Store,
2023-10-26,20:56,Headphones,169.13,5,845.65,Los Angeles Store,
2023-08-11,16:27,Perfume,86.96,4,347.84,Chicago Store,
2023-12-04,12:35,Smartphone,836.12,5,4180.6,Shanghai Store,
2023-08-20,20:24,Jeans,77.47,2,154.94,New York Store,
2023-10-27,11:58,Winter Jacket,118.08,1,118.08,Mumbai Store,
2023-12-24,12:29,Organic Coffee,13.79,2,27.58,Beijing Store,
2023-08-30,12:47,Blender,76.54,6,459.24,Chicago Store,
2023-03-12,14:52,Headphones,233.43,4,933.72,Edinburgh Store,
2023-01-27,11:38,Jeans,58.1,6,348.6,Los Angeles Store,
2023-07-13,16:58,T-Shirt,19.66,6,117.96,Rio de Janeiro Store,
2023-05-10,20:53,Snack Box,8.24,3,24.72,Melbourne Store,
2023-01-14,20:40,T-Shirt,12.14,4,48.56,Mumbai Store,
2023-03-26,17:05,Cookware Set,236.88,5,1184.4,Chicago Store,
2023-07-26,19:49,Headphones,256.15,6,1536.9,Munich Store,
2023-03-21,08:30,Laptop,1169.35,3,3508.05,Los Angeles Store,
2023-05-15,14:59,Running Shoes,64.96,9,584.64,Melbourne Store,
2023-11-10,13:17,Board Game,29.77,9,267.93,Osaka Store,
2023-01-11,15:18,Smartphone,742.89,4,2971.56,Tokyo Store,
2023-07-08,18:25,Cookbook,19.09,9,171.81,Sydney Store,
2023-07-28,11:27,Winter Jacket,121.54,3,364.62,Delhi Store,
2023-10-21,13:35,Cookbook,28.94,3,86.82,Tokyo Store,
2023-10-15,12:07,Winter Jacket,87.96,5,439.8,Guangzhou Store,
2023-07-22,11:32,Skincare Set,62.44,10,624.4,Hamburg Store,
2023-09-17,10:53,Bestseller Novel,18.42,7,128.94,New York Store,
2023-02-18,19:56,Smartphone,697.32,1,697.32,Chicago Store,
2023-01-17,08:34,Board Game,29.41,2,58.82,Delhi Store,
2023-06-28,11:25,T-Shirt,27.79,10,277.9,Chicago Store,
2023-08-15,08:45,Snack Box,9.14,10,91.4,Edinburgh Store,
2023-10-29,09:45,T-Shirt,21.29,4,85.16,Phoenix Store,
2023-03-20,20:03,Bestseller Novel,22.8,7,159.6,Sydney Store,
2023-08-08,09:06,Cookware Set,189.75,6,1138.5,Los Angeles Store,
2023-03-02,20:21,LEGO Set,99.66,9,896.94,New York Store,
2023-07-17,10:52,Skincare Set,52.49,6,314.94,Guangzhou Store,
2023-07-11,14:03,T-Shirt,25.22,6,151.32,Houston Store,
2023-06-05,15:05,Blender,80.96,5,404.8,Guangzhou Store,
2023-09-01,20:24,Snack Box,7.36,5,36.8,Shanghai Store,
2023-01-19,15:28,Yoga Mat,34.32,2,68.64,Chicago Store,
2023-09-21,18:30,Smartphone,641.13,2,1282.26,Rio de Janeiro Store,
2023-07-27,14:32,Winter Jacket,134.26,8,1074.08,New York Store,
2023-07-19,08:57,Organic Coffee,8.76,6,52.56,Hamburg Store,
2023-07-20,18:07,Snack Box,8.48,10,84.8,Los Angeles Store,
2023-07-31,08:29,T-Shirt,11.95,2,23.9,Guangzhou Store,
2023-03-28,13:26,LEGO Set,72.36,2,144.72,New York Store,
2023-02-18,12:01,Yoga Mat,35.79,6,214.74,Manchester Store,
2023-03-25,19:28,Smartphone,749.64,4,2998.56,Chicago Store,
2023-05-31,17:47,Bestseller Novel,13.63,1,13.63,Cape Town Store,
2023-07-03,19:23,Snack Box,7.58,10,75.8,Tokyo Store,
2023-12-02,08:05,Perfume,79.48,5,397.4,Berlin Store,
2023-03-18,13:35,LEGO Set,53.28,6,319.68,Los Angeles Store,
2023-03-07,14:58,T-Shirt,11.83,6,70.98,Tokyo Store,
2023-07-15,09:18,Cookbook,25.39,2,50.78,Shanghai Store,
2023-05-31,20:20,LEGO Set,85.32,2,170.64,New York Store,
2023-12-28,18:56,Blender,58.91,10,589.1,Chicago Store,
2023-03-13,14:24,Organic Coffee,12.91,5,64.55,Los Angeles Store,
2023-05-07,16:21,Headphones,92.52,1,92.52,Mumbai Store,
2023-07-18,17:11,Perfume,80.56,5,402.8,Houston Store,
2023-05-14,08:48,Snack Box,5.91,7,41.37,Phoenix Store,
2023-10-08,18:10,Yoga Mat,34.59,6,207.54,London Store,
2023-03-29,16:23,Board Game,30.21,3,90.63,Guangzhou Store,
2023-01-20,12:45,Organic Coffee,11.02,5,55.1,Shanghai Store,
2023-07-10,11:10,Jeans,79.7,4,318.8,Los Angeles Store,
2023-02-02,18:05,Running Shoes,96.5,4,386.0,New York Store,
2023-10-11,12:35,Bestseller Novel,17.52,9,157.68,Los Angeles Store,
2023-02-14,20:53,Blender,84.84,8,678.72,Osaka Store,
2023-03-24,19:28,Skincare Set,51.21,5,256.05,Berlin Store,
2023-11-02,17:46,Blender,55.75,8,446.0,Osaka Store,
2023-09-20,10:20,T-Shirt,14.26,9,128.34,Hamburg Store,
2023-03-27,12:28,Snack Box,5.31,6,31.86,Chicago Store,
2023-10-26,15:25,Winter Jacket,108.44,2,216.88,Beijing Store,
2023-10-23,11:07,Yoga Mat,16.36,7,114.52,Shanghai Store,
2023-03-18,12:06,Running Shoes,84.58,5,422.9,Houston Store,
2023-10-21,08:19,Board Game,21.49,7,150.43,Los Angeles Store,
2023-11-22,15:53,Skincare Set,70.64,9,635.76,Beijing Store,
2023-05-27,17:18,Snack Box,6.41,8,51.28,Los Angeles Store,
2023-12-09,20:56,Bestseller Novel,19.84,2,39.68,Los Angeles Store,
2023-10-29,11:13,T-Shirt,16.88,4,67.52,New York Store,
2023-12-22,12:23,Cookware Set,136.46,1,136.46,Guangzhou Store,
2023-03-31,11:54,Bestseller Novel,14.73,2,29.46,Phoenix Store,
2023-10-28,17:20,Snack Box,7.63,9,68.67,Munich Store,
2023-01-11,10:42,LEGO Set,34.82,4,139.28,Sao Paulo Store,
2023-05-09,13:31,Organic Coffee,8.06,5,40.3,New York Store,
2023-10-31,08:28,Perfume,96.44,3,289.32,Chicago Store,
2023-11-18,08:01,Board Game,36.37,10,363.7,Hamburg Store,
2023-12-09,19:15,Bestseller Novel,21.59,2,43.18,Chicago Store,
2023-04-02,15:05,Organic Coffee,13.01,7,91.07,Shanghai Store,
2023-02-12,17:19,Yoga Mat,15.83,5,79.15,Delhi Store,
2023-12-20,16:19,Snack Box,8.83,10,88.3,London Store,
2023-09-20,14:21,Winter Jacket,147.87,2,295.74,Tokyo Store,
2023-12-20,08:41,Running Shoes,103.49,1,103.49,Mumbai Store,
2023-04-22,18:17,Organic Coffee,12.54,5,62.7,Guangzhou Store,
2023-04-24,19:22,Organic Coffee,12.42,8,99.36,Sao Paulo Store,
2023-12-08,13:39,Cookware Set,249.83,6,1498.98,Chicago Store,
2023-11-26,16:57,T-Shirt,13.8,8,110.4,Sydney Store,
2023-06-10,14:16,Smartphone,995.12,5,4975.6,Los Angeles Store,
2023-03-03,15:16,Laptop,1082.51,6,6495.06,Chicago Store,
2023-09-14,11:32,Snack Box,9.64,4,38.56,Chicago Store,Back to School
2023-03-04,10:33,Organic Coffee,13.24,7,92.68,Houston Store,
2023-01-11,08:43,Winter Jacket,103.75,10,1037.5,Shanghai Store,
2023-08-29,13:16,Blender,96.92,5,484.6,New York Store,
2023-12-16,14:12,LEGO Set,62.75,9,564.75,Phoenix Store,
2023-05-16,20:51,Cookware Set,215.06,2,430.12,Hamburg Store,
2023-06-08,13:34,T-Shirt,22.54,5,112.7,Beijing Store,
2023-05-30,15:36,Snack Box,8.83,6,52.98,Beijing Store,
2023-04-24,08:16,Yoga Mat,37.7,10,377.0,Los Angeles Store,
2023-07-08,10:34,Skincare Set,70.15,9,631.35,Beijing Store,
2023-07-15,18:14,Running Shoes,76.48,2,152.96,Guangzhou Store,
2023-11-08,20:40,Snack Box,7.32,7,51.24,New York Store,
2023-04-13,14:56,Bestseller Novel,20.54,7,143.78,Mumbai Store,
2023-12-17,15:18,Headphones,233.67,5,1168.35,Chicago Store,
2023-01-09,18:34,Organic Coffee,13.81,4,55.24,Guangzhou Store,
2023-12-08,08:21,Headphones,251.79,6,1510.74,Phoenix Store,
2023-08-22,12:01,Jeans,46.89,2,93.78,Guangzhou Store,
2023-03-06,16:19,Jeans,48.27,7,337.89,Shanghai Store,
2023-08-14,09:50,Cookbook,21.54,3,64.62,Shanghai Store,
2023-09-21,20:54,Skincare Set,32.62,1,32.62,Phoenix Store,
2023-03-31,20:50,Board Game,42.48,10,424.8,New York Store,
2023-05-11,11:08,LEGO Set,87.92,4,351.68,Guangzhou Store,
2023-11-14,19:58,Snack Box,6.39,7,44.73,Phoenix Store,
2023-07-31,13:15,Blender,60.08,1,60.08,Chicago Store,
2023-11-24,13:17,T-Shirt,17.99,3,53.97,New York Store,
2023-03-05,16:22,Bestseller Novel,19.93,1,19.93,Guangzhou Store,
2023-11-29,11:31,Headphones,222.63,9,2003.67,Manchester Store,
2023-03-10,13:39,Bestseller Novel,21.67,1,21.67,Los Angeles Store,
2023-12-19,10:51,LEGO Set,72.77,4,291.08,Los Angeles Store,Holiday Special
2023-03-25,17:39,LEGO Set,42.28,8,338.24,Beijing Store,
2023-12-28,17:27,Laptop,1583.51,9,14251.59,Los Angeles Store,
2023-02-28,13:38,Jeans,50.82,1,50.82,Phoenix Store,
2023-09-09,10:25,Snack Box,9.92,6,59.52,Mumbai Store,
2023-07-12,08:48,Laptop,1010.09,3,3030.27,Chicago Store,
2023-05-18,12:36,Jeans,44.91,5,224.55,Tokyo Store,
2023-02-22,20:48,Winter Jacket,111.67,10,1116.7,Phoenix Store,
2023-06-22,09:12,Jeans,62.53,7,437.71,Shanghai Store,
2023-07-24,13:12,Jeans,58.33,8,466.64,Shanghai Store,
2023-07-16,08:46,LEGO Set,48.83,8,390.64,Osaka Store,
2023-11-29,15:29,Snack Box,8.58,1,8.58,Beijing Store,
2023-10-04,14:47,Snack Box,8.81,3,26.43,Guangzhou Store,
2023-01-13,14:40,Running Shoes,89.56,1,89.56,Houston Store,
2023-07-12,12:58,Smartphone,821.68,1,821.68,Sydney Store,
2023-01-16,17:43,Cookware Set,275.21,9,2476.89,Phoenix Store,
2023-06-22,08:53,Blender,112.4,7,786.8,Tokyo Store,
2023-06-24,12:03,Bestseller Novel,20.58,7,144.06,Phoenix Store,
2023-11-25,11:21,Smartphone,679.94,5,3399.7,Houston Store,
2023-04-21,09:46,Organic Coffee,14.29,7,100.03,Chicago Store,
2023-10-30,12:36,Headphones,53.53,4,214.12,Hamburg Store,
2023-10-18,14:48,Smartphone,706.89,8,5655.12,Hamburg Store,
